time,host,service,reason,state,contact,information
2023-1-16T5:19,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Recovery,OK,garazi_gonzalez,"OK: Teamcenter FSC Service FSC_DSIP006TCS4 is running, Teamcenter Server Manager NOSSO_NOSSO is running"
2023-1-16T5:19,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Recovery,OK,vicente_de_blas,"OK: Teamcenter FSC Service FSC_DSIP006TCS4 is running, Teamcenter Server Manager NOSSO_NOSSO is running"
2023-1-16T5:19,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Asier_pruebas,"OK: Teamcenter FSC Service FSC_DSIP006TCS4 is running, Teamcenter Server Manager NOSSO_NOSSO is running"
2023-1-16T5:19,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: Teamcenter FSC Service FSC_DSIP006TCS4 is running, Teamcenter Server Manager NOSSO_NOSSO is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Recovery,OK,eva_nalda,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Recovery,OK,garazi_gonzalez,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Recovery,OK,vicente_de_blas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Asier_pruebas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Recovery,OK,eva_nalda,"OK: Teamcenter FSC Service FSC_DSIP004TCS2 is running, Teamcenter Server Manager config1_SSO is running"
2023-1-16T5:18,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Recovery,OK,garazi_gonzalez,"OK: Teamcenter FSC Service FSC_DSIP004TCS2 is running, Teamcenter Server Manager config1_SSO is running"
2023-1-16T5:18,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Recovery,OK,vicente_de_blas,"OK: Teamcenter FSC Service FSC_DSIP004TCS2 is running, Teamcenter Server Manager config1_SSO is running"
2023-1-16T5:18,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Asier_pruebas,"OK: Teamcenter FSC Service FSC_DSIP004TCS2 is running, Teamcenter Server Manager config1_SSO is running"
2023-1-16T5:18,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: Teamcenter FSC Service FSC_DSIP004TCS2 is running, Teamcenter Server Manager config1_SSO is running"
2023-1-16T5:18,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Recovery,OK,eva_nalda,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Recovery,OK,garazi_gonzalez,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Recovery,OK,vicente_de_blas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Asier_pruebas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Recovery,OK,eva_nalda,"OK: Teamcenter FSC Service FSC_DSIP005TCS3 is running, Teamcenter Server Manager SSO03_SSO is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Recovery,OK,garazi_gonzalez,"OK: Teamcenter FSC Service FSC_DSIP005TCS3 is running, Teamcenter Server Manager SSO03_SSO is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Recovery,OK,vicente_de_blas,"OK: Teamcenter FSC Service FSC_DSIP005TCS3 is running, Teamcenter Server Manager SSO03_SSO is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Asier_pruebas,"OK: Teamcenter FSC Service FSC_DSIP005TCS3 is running, Teamcenter Server Manager SSO03_SSO is running"
2023-1-16T5:18,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: Teamcenter FSC Service FSC_DSIP005TCS3 is running, Teamcenter Server Manager SSO03_SSO is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Recovery,OK,eva_nalda,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Recovery,OK,garazi_gonzalez,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Recovery,OK,vicente_de_blas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Asier_pruebas,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: taskmonitor is running, Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Recovery,OK,eva_nalda,"OK: Teamcenter FSC Service FSC_DSIP003TCS1 is running, Teamcenter Server Manager SSO01_SSO is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Recovery,OK,garazi_gonzalez,"OK: Teamcenter FSC Service FSC_DSIP003TCS1 is running, Teamcenter Server Manager SSO01_SSO is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Recovery,OK,vicente_de_blas,"OK: Teamcenter FSC Service FSC_DSIP003TCS1 is running, Teamcenter Server Manager SSO01_SSO is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Asier_pruebas,"OK: Teamcenter FSC Service FSC_DSIP003TCS1 is running, Teamcenter Server Manager SSO01_SSO is running"
2023-1-16T5:16,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Recovery,OK,SATEC_Cuenta_Soporte,"OK: Teamcenter FSC Service FSC_DSIP003TCS1 is running, Teamcenter Server Manager SSO01_SSO is running"
2023-1-16T5:12,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,eva_nalda,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:12,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:12,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:12,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:12,DSIP003TCS1,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:11,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,eva_nalda,"CRITICAL: Teamcenter Server Manager SSO01_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP003TCS1 is running"
2023-1-16T5:11,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: Teamcenter Server Manager SSO01_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP003TCS1 is running"
2023-1-16T5:11,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: Teamcenter Server Manager SSO01_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP003TCS1 is running"
2023-1-16T5:11,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: Teamcenter Server Manager SSO01_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP003TCS1 is running"
2023-1-16T5:11,DSIP003TCS1,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: Teamcenter Server Manager SSO01_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP003TCS1 is running"
2023-1-16T5:10,DSIP004TCS2,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,eva_nalda,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:10,DSIP004TCS2,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:10,DSIP004TCS2,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:10,DSIP004TCS2,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:10,DSIP004TCS2,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:09,itpseg01core,Uso CPU,Service Problem,CRITICAL,eneko_guemes,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T5:09,itpseg01core,Uso CPU,Service Problem,CRITICAL,luis_ortiz,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T5:09,itpseg01core,Uso CPU,Service Problem,CRITICAL,sergio_baza,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T5:09,itpseg01core,Uso CPU,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T5:09,itpseg01core,Uso CPU,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T5:09,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,eva_nalda,"CRITICAL: Teamcenter Server Manager NOSSO_NOSSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP006TCS4 is running"
2023-1-16T5:09,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: Teamcenter Server Manager NOSSO_NOSSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP006TCS4 is running"
2023-1-16T5:09,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: Teamcenter Server Manager NOSSO_NOSSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP006TCS4 is running"
2023-1-16T5:09,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: Teamcenter Server Manager NOSSO_NOSSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP006TCS4 is running"
2023-1-16T5:09,DSIP006TCS4,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: Teamcenter Server Manager NOSSO_NOSSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP006TCS4 is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,eva_nalda,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,eva_nalda,"CRITICAL: Teamcenter Server Manager config1_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP004TCS2 is running"
2023-1-16T5:08,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: Teamcenter Server Manager config1_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP004TCS2 is running"
2023-1-16T5:08,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: Teamcenter Server Manager config1_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP004TCS2 is running"
2023-1-16T5:08,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: Teamcenter Server Manager config1_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP004TCS2 is running"
2023-1-16T5:08,DSIP004TCS2,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: Teamcenter Server Manager config1_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP004TCS2 is running"
2023-1-16T5:08,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,eva_nalda,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP006TCS4,PLMPRO - Servicios Corporate Común,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: taskmonitor is stopped (should be running), Teamcenter Process Manager is running, actionmgrd is running, subscripmgrd is running, Teamcenter T4S GS is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,eva_nalda,"CRITICAL: Teamcenter Server Manager SSO03_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP005TCS3 is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,garazi_gonzalez,"CRITICAL: Teamcenter Server Manager SSO03_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP005TCS3 is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,vicente_de_blas,"CRITICAL: Teamcenter Server Manager SSO03_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP005TCS3 is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Asier_pruebas,"CRITICAL: Teamcenter Server Manager SSO03_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP005TCS3 is running"
2023-1-16T5:08,DSIP005TCS3,PLMPRO - Servicios Corporate,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,"CRITICAL: Teamcenter Server Manager SSO03_SSO is stopped (should be running), Teamcenter FSC Service FSC_DSIP005TCS3 is running"
2023-1-16T5:08,DSIP012TSDC,Scheduler Server,Service Problem,CRITICAL,eva_nalda,connect to address 10.22.28.12 and port 2001: Connection refused
2023-1-16T5:08,DSIP012TSDC,Scheduler Server,Service Problem,CRITICAL,garazi_gonzalez,connect to address 10.22.28.12 and port 2001: Connection refused
2023-1-16T5:08,DSIP012TSDC,Scheduler Server,Service Problem,CRITICAL,vicente_de_blas,connect to address 10.22.28.12 and port 2001: Connection refused
2023-1-16T5:08,DSIP012TSDC,Scheduler Server,Service Problem,CRITICAL,SATEC_Asier_pruebas,connect to address 10.22.28.12 and port 2001: Connection refused
2023-1-16T5:08,DSIP012TSDC,Scheduler Server,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,connect to address 10.22.28.12 and port 2001: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 2,Service Problem,CRITICAL,eva_nalda,connect to address 10.22.28.12 and port 2098: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 2,Service Problem,CRITICAL,garazi_gonzalez,connect to address 10.22.28.12 and port 2098: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 2,Service Problem,CRITICAL,vicente_de_blas,connect to address 10.22.28.12 and port 2098: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 2,Service Problem,CRITICAL,SATEC_Asier_pruebas,connect to address 10.22.28.12 and port 2098: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 2,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,connect to address 10.22.28.12 and port 2098: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 1,Service Problem,CRITICAL,eva_nalda,connect to address 10.22.28.12 and port 2099: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 1,Service Problem,CRITICAL,garazi_gonzalez,connect to address 10.22.28.12 and port 2099: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 1,Service Problem,CRITICAL,vicente_de_blas,connect to address 10.22.28.12 and port 2099: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 1,Service Problem,CRITICAL,SATEC_Asier_pruebas,connect to address 10.22.28.12 and port 2099: Connection refused
2023-1-16T5:06,DSIP012TSDC,Dispatcher Client 1,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,connect to address 10.22.28.12 and port 2099: Connection refused
2023-1-16T4:49,itpseg01core,Uso CPU,Service Problem,CRITICAL,eneko_guemes,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T4:49,itpseg01core,Uso CPU,Service Problem,CRITICAL,luis_ortiz,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T4:49,itpseg01core,Uso CPU,Service Problem,CRITICAL,sergio_baza,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T4:49,itpseg01core,Uso CPU,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T4:49,itpseg01core,Uso CPU,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - cpu 1 usage (5 min avg.) is 81.00%
2023-1-16T2:47,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Recovery,OK,eneko_guemes,Tunnel140:UP (1.4Mbps/0.1Mbps):1 UP: OK
2023-1-16T2:47,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Recovery,OK,luis_ortiz,Tunnel140:UP (1.4Mbps/0.1Mbps):1 UP: OK
2023-1-16T2:47,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Recovery,OK,sergio_baza,Tunnel140:UP (1.4Mbps/0.1Mbps):1 UP: OK
2023-1-16T2:47,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Recovery,OK,SATEC_Asier_pruebas,Tunnel140:UP (1.4Mbps/0.1Mbps):1 UP: OK
2023-1-16T2:47,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Recovery,OK,SATEC_Cuenta_Soporte,Tunnel140:UP (1.4Mbps/0.1Mbps):1 UP: OK
2023-1-16T2:42,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,eneko_guemes,Tunnel140:UP (CRIT 9.0Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:42,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,luis_ortiz,Tunnel140:UP (CRIT 9.0Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:42,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,sergio_baza,Tunnel140:UP (CRIT 9.0Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:42,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Asier_pruebas,Tunnel140:UP (CRIT 9.0Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:42,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,Tunnel140:UP (CRIT 9.0Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:12,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,eneko_guemes,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:12,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,luis_ortiz,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:12,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,sergio_baza,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:12,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Asier_pruebas,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T2:12,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:57,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Asier_pruebas,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:57,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,sergio_baza,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:57,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,luis_ortiz,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:57,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,eneko_guemes,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:57,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:32,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:32,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,SATEC_Asier_pruebas,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:32,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,sergio_baza,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:32,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,luis_ortiz,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:32,ITPZAMR1-2,SEVILLA Principal - Tunnel140,Service Problem,CRITICAL,eneko_guemes,Tunnel140:UP (CRIT 9.1Mbps/0.4Mbps):(1 UP): CRITICAL
2023-1-16T1:26,CLUSTER-PRO,CPU Load,Service Recovery,OK,ana_martin,OK: CPULOAD 34%
2023-1-16T1:26,CLUSTER-PRO,CPU Load,Service Recovery,OK,SATEC_Asier_pruebas,OK: CPULOAD 34%
2023-1-16T1:26,CLUSTER-PRO,CPU Load,Service Recovery,OK,SATEC_Cuenta_Soporte,OK: CPULOAD 34%
